,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,mean_ents_per_sentence,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space,label,label_num
472,98.92,6.0,1.0,0.63,0.4,6.26,9.0,2.375,4.12,1.0,0.8367346938775511,0.08333333333333333,0.83,0.33,0.5,0.75,0.0,0.0,0.25,0.08,0.83,0.0,0.42,1.2,0.17,0.0,0.0,0.0,1.17,0.0,1.0,A2,1
473,107.08,5.8,-0.1,2.61,1.1,5.35,3.0,2.3125,2.96,3.0,0.986013986013986,0.0,0.21,1.21,0.11,0.16,0.0,0.0,1.21,0.0,2.0,0.0,0.05,0.68,0.05,0.0,0.0,0.0,0.89,0.0,0.95,A2,1
474,77.53,9.4,5.1,6.82,5.1,5.74,21.0,5.4,5.44,6.0,1.0919540229885059,0.9310344827586207,0.76,0.97,0.66,0.86,0.0,0.38,1.0,0.0,2.1,0.14,0.52,1.1,0.86,0.07,0.24,0.0,1.38,0.0,0.97,A2,1
475,93.64,5.9,3.1,5.78,4.5,5.91,16.0,5.625,5.16,6.0,0.8095238095238095,0.88,0.52,1.0,0.52,0.6,0.0,0.6,0.64,0.04,1.28,0.08,0.64,1.88,0.84,0.0,0.52,0.0,2.48,0.0,0.96,A2,1
476,91.82,6.8,3.8,5.32,4.8,5.83,18.0,7.833333333333334,5.95,6.0,0.9858356940509915,0.5833333333333334,0.29,1.38,1.04,1.12,0.0,0.42,1.04,0.08,1.96,0.0,0.88,1.92,0.58,0.0,0.42,0.0,2.62,0.0,0.96,A2,1
477,92.93,6.8,3.3,5.26,4.1,6.28,27.0,5.75,6.01,6.0,1.1420289855072463,0.9230769230769231,0.62,1.42,0.42,0.85,0.0,0.27,1.15,0.0,2.0,0.19,0.46,1.73,0.65,0.08,0.35,0.0,2.12,0.0,0.96,A2,1
478,77.33,8.9,5.2,7.0,5.4,7.03,42.0,5.555555555555555,5.96,6.0,0.901595744680851,1.0333333333333334,0.63,1.03,1.0,0.97,0.0,0.37,0.77,0.07,1.63,0.1,0.27,1.5,1.17,0.47,0.17,0.0,1.4,0.0,1.0,A2,1
479,83.15,7.7,5.0,6.31,5.4,6.28,19.0,4.888888888888889,6.35,5.0,1.108695652173913,0.8181818181818182,0.73,1.45,0.64,0.86,0.0,0.45,1.5,0.0,2.64,0.05,0.68,1.45,0.59,0.0,0.45,0.0,2.18,0.0,0.95,A2,1
480,98.01,3.1,1.4,2.27,0.9,5.16,2.0,2.5714285714285716,2.88,3.0,0.9496402877697842,0.17647058823529413,0.71,0.82,0.47,0.24,0.0,0.0,0.76,0.0,1.47,0.0,0.18,1.24,0.12,0.0,0.06,0.0,1.18,0.0,0.94,A2,1
481,99.63,5.2,0.8,3.58,2.5,5.44,4.0,1.9444444444444446,2.56,3.0,0.68,0.13636363636363635,0.59,0.18,0.27,0.36,0.0,0.0,0.45,0.05,1.18,0.0,0.18,1.18,0.23,0.18,0.09,0.0,0.91,0.0,0.95,A2,1
482,93.34,6.9,3.2,5.38,4.3,5.93,21.0,5.5,5.67,6.0,1.1114369501466275,1.48,0.24,1.2,0.6,0.68,0.0,0.4,1.04,0.0,1.6,0.2,0.4,1.36,1.36,0.64,0.44,0.0,2.35,0.0,1.0,A2,1
483,83.46,7.6,4.9,6.13,5.5,6.23,24.0,6.0,6.29,6.0,1.047887323943662,0.875,0.62,1.42,0.67,1.17,0.0,0.5,0.92,0.0,2.96,0.12,0.62,1.71,0.54,0.25,0.38,0.0,1.96,0.0,0.96,A2,1
484,90.56,6.8,2.2,2.72,2.0,5.86,7.0,2.5,4.1,3.0,0.5894736842105263,0.0,0.58,0.33,0.58,1.0,0.0,0.33,0.17,0.33,0.83,0.0,0.17,1.42,0.17,0.0,0.0,0.0,0.75,0.0,1.0,A2,1
485,92.32,6.6,3.6,4.92,4.2,5.7,20.0,5.111111111111111,5.87,5.0,1.1903409090909092,1.04,0.32,1.04,0.68,0.92,0.0,0.32,0.96,0.0,1.84,0.28,0.88,1.8,0.72,0.0,0.52,0.0,2.84,0.0,0.96,A2,1
486,84.47,6.9,4.5,5.96,4.7,6.48,25.0,5.111111111111111,5.8,6.0,1.035820895522388,0.76,0.48,1.12,0.6,1.12,0.0,0.4,1.48,0.0,1.68,0.0,0.32,1.72,1.12,0.08,0.36,0.0,1.96,0.0,0.96,A2,1
487,86.2,8.0,3.8,5.83,4.4,6.68,26.0,4.9,5.56,6.0,0.9970149253731343,0.7857142857142857,0.39,1.11,0.32,0.93,0.0,0.32,0.82,0.11,2.21,0.18,0.11,1.5,1.14,0.0,0.21,0.0,1.25,0.0,1.0,A2,1
488,91.17,6.4,1.9,2.3,2.0,5.61,4.0,2.1333333333333333,3.19,2.0,0.6396396396396397,0.2,0.47,0.13,0.47,1.13,0.0,0.07,0.27,0.2,0.53,0.0,0.33,1.31,0.27,0.0,0.2,0.0,0.8,0.0,1.0,A2,1
489,102.71,5.6,1.6,4.97,3.7,5.49,11.0,4.666666666666667,4.47,5.0,0.9010152284263959,1.0,0.19,0.88,0.47,0.81,0.0,0.56,0.38,0.22,1.06,0.09,0.72,1.94,0.84,0.12,0.53,0.0,2.5,0.0,1.0,A2,1
490,98.11,6.9,1.3,2.44,1.2,5.39,5.0,2.8,3.9,2.0,0.6940298507462687,0.0625,0.5,0.25,0.44,0.81,0.0,0.25,0.44,0.25,1.0,0.0,0.19,1.75,0.19,0.12,0.25,0.0,1.0,0.0,0.94,A2,1
491,84.07,6.4,4.7,8.34,6.8,5.92,21.0,5.75,5.55,6.0,1.0465116279069768,1.0,0.4,1.44,0.52,0.6,0.0,0.6,0.96,0.0,2.12,0.28,0.56,1.92,0.72,0.08,0.28,0.0,2.32,0.0,0.96,A2,1
492,85.39,6.4,4.2,5.66,4.4,6.18,26.0,4.777777777777778,5.16,6.0,0.9714285714285714,1.0303030303030303,0.55,1.0,0.7,0.7,0.0,0.39,0.61,0.0,1.42,0.09,0.39,2.15,0.82,0.18,0.52,0.0,2.21,0.0,1.0,A2,1
493,83.66,8.1,4.8,6.48,5.5,6.62,28.0,7.0,7.13,7.0,1.21301775147929,0.7916666666666666,0.46,1.54,0.5,0.83,0.0,0.21,1.83,0.0,3.38,0.38,0.62,0.75,0.54,0.0,0.25,0.0,1.79,0.0,1.0,A2,1
494,82.85,7.6,5.1,6.37,5.6,6.81,28.0,8.166666666666666,6.61,6.0,0.958904109589041,1.3333333333333333,0.79,1.25,0.92,1.04,0.0,0.38,1.71,0.0,2.42,0.21,0.42,1.25,1.46,0.25,0.46,0.0,1.67,0.04,0.96,A2,1
495,84.27,8.4,4.6,5.38,4.4,7.22,15.0,7.2857142857142865,6.04,5.0,1.1683168316831682,0.6,1.33,1.27,1.0,0.6,0.0,0.33,1.33,0.0,2.2,0.2,0.27,1.8,0.6,0.0,0.2,0.0,1.4,0.0,0.93,A2,1
496,85.39,7.5,4.2,7.29,5.9,6.42,30.0,6.857142857142857,5.7,6.0,1.0929577464788733,1.1481481481481481,0.56,1.22,0.56,0.81,0.0,0.48,0.78,0.04,2.15,0.3,0.63,1.44,0.89,0.37,0.15,0.0,1.78,0.0,1.0,A2,1
497,80.82,9.0,5.9,6.32,6.3,6.75,35.0,7.2857142857142865,8.01,6.0,1.3333333333333333,0.8095238095238095,1.19,1.52,0.76,1.05,0.0,0.86,1.48,0.14,3.05,0.29,0.48,2.14,0.43,0.19,0.33,0.05,2.19,0.0,1.0,A2,1
498,84.07,6.6,4.7,5.09,4.2,6.22,23.0,5.111111111111111,5.63,6.0,1.0133689839572193,0.8518518518518519,0.56,1.0,0.56,0.7,0.0,0.52,0.96,0.0,2.19,0.07,0.33,2.37,0.89,0.15,0.37,0.0,2.19,0.0,1.0,A2,1
499,77.94,9.0,4.9,7.92,6.0,5.63,21.0,6.375,5.41,6.0,0.9741379310344828,0.6,0.43,0.87,0.43,0.83,0.0,0.2,1.1,0.03,2.1,0.07,0.63,1.13,0.47,0.13,0.4,0.0,1.8,0.0,0.97,A2,1
500,91.82,7.0,3.8,4.51,4.2,6.28,23.0,5.375,6.32,5.0,1.0812324929971988,0.8333333333333334,0.88,1.29,0.92,1.12,0.0,0.46,0.54,0.0,2.0,0.21,0.71,2.29,0.62,0.42,0.38,0.0,2.08,0.0,0.96,A2,1
501,75.81,7.9,5.8,8.28,6.8,6.24,23.0,5.5,6.22,6.0,1.1835443037974684,1.1304347826086956,0.7,1.04,0.74,1.3,0.0,0.09,0.91,0.0,2.91,0.13,0.83,1.35,0.61,0.0,0.65,0.0,1.52,0.0,0.96,A2,1
502,83.66,8.3,4.8,6.83,6.2,6.76,27.0,6.571428571428571,6.27,7.0,0.9772727272727273,1.7391304347826086,0.65,1.09,0.83,0.78,0.0,0.43,0.83,0.3,1.39,0.13,0.3,1.78,1.65,0.96,0.61,0.0,2.29,0.0,1.0,A2,1
503,86.81,6.6,3.6,5.48,4.0,6.29,24.0,3.333333333333333,4.57,4.0,0.8545454545454545,1.0303030303030303,0.15,0.94,0.39,0.79,0.0,0.39,0.48,0.03,0.85,0.06,0.52,1.7,1.06,0.42,0.42,0.0,2.45,0.0,1.0,A2,1
504,85.49,7.9,4.1,7.0,6.0,6.18,23.0,6.0,5.41,6.0,0.8779840848806366,0.7407407407407407,0.41,0.89,0.63,0.81,0.0,0.33,1.3,0.15,2.52,0.0,0.37,1.56,0.78,1.15,0.11,0.0,1.62,0.0,1.0,A2,1
505,93.24,6.7,3.2,4.57,3.6,6.17,17.0,5.222222222222222,5.0,5.0,1.1534391534391535,0.5357142857142857,0.68,1.0,0.46,1.18,0.0,0.57,1.07,0.04,1.86,0.25,0.57,1.96,0.25,0.36,0.21,0.0,2.04,0.0,1.0,A2,1
506,92.42,7.0,3.5,3.7,3.1,5.87,22.0,4.666666666666667,5.76,4.0,0.958656330749354,0.5714285714285714,0.43,1.29,0.46,0.82,0.0,0.57,0.79,0.07,1.71,0.04,0.54,2.64,0.64,0.0,0.61,0.0,2.25,0.0,0.96,A2,1
507,88.23,8.6,3.1,3.5,2.4,5.64,2.0,4.0,3.4,4.0,0.8731343283582089,0.6923076923076923,0.08,1.08,0.15,0.0,0.0,0.15,1.46,0.0,2.08,0.69,0.0,1.23,0.46,0.77,0.0,0.08,1.08,0.0,1.0,A2,1
508,85.18,6.1,4.2,4.74,3.7,5.9,19.0,3.8181818181818183,5.27,4.0,0.906060606060606,1.6153846153846154,0.77,0.58,0.77,0.73,0.0,0.42,1.15,0.0,1.62,0.0,0.73,0.81,1.62,0.0,0.42,0.0,2.12,0.0,0.96,A2,1
509,83.42,7.8,2.8,2.7,2.1,5.48,5.0,2.1666666666666665,3.76,3.0,0.7477477477477478,0.16666666666666666,0.28,0.0,0.17,0.44,0.0,0.0,0.61,0.0,1.11,0.0,0.17,1.06,0.17,0.11,0.22,0.0,0.89,0.0,0.94,A2,1
510,83.36,7.0,4.9,4.8,4.4,6.33,25.0,7.833333333333334,6.18,5.0,1.0097323600973236,0.9642857142857143,0.61,1.14,0.46,0.89,0.0,0.32,0.96,0.0,1.64,0.14,0.61,2.57,0.96,0.07,0.57,0.0,2.68,0.0,1.0,A2,1
511,89.75,6.8,2.5,2.1,1.2,6.43,9.0,2.9166666666666665,3.75,3.0,0.7428571428571429,0.08333333333333333,0.17,0.17,0.25,1.08,0.0,0.08,0.58,0.0,1.25,0.08,0.5,1.92,0.0,0.0,0.33,0.0,1.33,0.0,1.0,A2,1
512,97.8,5.4,1.5,3.78,2.2,6.14,5.0,2.8461538461538463,3.38,3.0,0.8256880733944955,0.38461538461538464,0.46,0.62,0.08,0.15,0.0,0.31,0.38,0.0,1.92,0.15,0.31,1.54,0.15,0.0,0.0,0.0,1.38,0.0,0.92,A2,1
513,98.82,3.1,1.1,1.85,0.7,5.81,4.0,2.125,2.56,2.0,1.1355932203389831,0.0625,0.44,0.94,0.0,0.25,0.0,0.06,0.75,0.0,1.75,0.0,0.12,1.0,0.06,0.0,0.0,0.0,1.06,0.0,0.94,A2,1
514,97.7,6.4,1.5,3.03,1.6,5.55,7.0,2.9285714285714284,4.06,2.0,0.7862595419847328,0.4666666666666667,0.67,0.73,0.13,1.07,0.0,0.2,0.6,0.2,1.0,0.07,0.13,1.67,0.33,0.0,0.0,0.0,0.93,0.0,1.0,A2,1
515,94.86,6.3,2.6,3.16,2.4,5.68,4.0,4.777777777777778,4.12,3.0,0.6694214876033058,1.0,0.5,1.2,0.4,1.2,0.0,0.1,1.0,0.1,1.3,0.2,0.1,1.8,0.7,0.0,0.5,0.0,1.6,0.0,1.0,A2,1
516,93.54,6.8,3.1,4.33,3.4,5.57,14.0,6.428571428571429,5.12,6.0,1.0,0.4827586206896552,0.45,1.14,0.48,0.72,0.0,0.41,0.83,0.0,1.48,0.38,0.52,2.17,0.31,0.0,0.45,0.1,2.3,0.0,1.0,A2,1
517,83.96,8.2,4.7,6.71,5.8,7.08,28.0,9.0,6.72,7.0,1.1389728096676737,1.7826086956521738,1.13,1.22,0.7,0.65,0.0,0.35,1.13,0.0,2.0,0.09,0.22,1.3,1.96,0.61,0.26,0.0,1.74,0.0,1.0,A2,1
518,94.05,5.3,2.9,5.08,4.2,5.6,13.0,4.0,4.81,5.0,1.0233766233766233,1.3448275862068966,0.34,0.83,0.59,0.62,0.0,0.45,0.52,0.1,1.21,0.07,0.66,1.55,1.45,0.76,0.62,0.0,2.48,0.0,1.0,A2,1
519,93.24,5.6,3.2,4.39,3.3,5.8,19.0,3.6363636363636367,5.13,4.0,1.190883190883191,0.8518518518518519,0.52,1.44,0.74,0.56,0.0,0.33,0.93,0.0,1.67,0.04,0.63,1.52,0.81,0.07,0.41,0.0,2.37,0.0,0.96,A2,1
520,80.58,8.1,3.9,4.19,2.8,5.69,11.0,3.6923076923076925,4.71,4.0,0.7702702702702703,0.0625,0.81,0.44,0.5,1.06,0.0,0.19,0.44,0.19,0.88,0.0,0.31,1.81,0.0,0.0,0.25,0.0,1.31,0.0,1.0,A2,1
521,98.31,5.5,1.3,3.37,2.1,6.0,7.0,2.533333333333333,3.4,3.0,0.7077922077922078,0.1111111111111111,0.39,0.39,0.11,0.61,0.0,0.11,0.72,0.0,1.56,0.0,0.22,1.5,0.0,0.44,0.11,0.0,1.44,0.0,0.94,A2,1
522,99.12,5.7,0.9,3.42,1.9,4.97,5.0,2.0588235294117645,3.42,5.0,0.9507042253521126,0.1,0.35,0.6,0.25,0.2,0.0,0.05,0.6,0.0,1.55,0.1,0.05,1.15,0.0,0.0,0.1,0.0,1.1,0.0,1.0,A2,1
523,62.68,10.6,8.7,9.57,9.6,8.12,28.0,9.0,9.15,9.0,1.0165289256198347,0.8461538461538461,1.69,1.15,0.62,1.38,0.0,0.54,0.85,0.46,4.46,0.38,0.69,1.77,0.92,0.31,0.46,0.0,2.0,0.0,0.92,A2,1
524,92.32,7.2,3.6,6.48,5.4,6.8,32.0,4.777777777777778,6.3,7.0,1.3855421686746987,0.4166666666666667,0.83,1.54,0.67,0.79,0.0,0.38,1.42,0.0,3.0,0.04,0.29,1.67,0.25,0.08,0.17,0.0,1.75,0.0,0.96,A2,1
525,84.17,8.6,4.6,5.73,4.8,6.47,23.0,5.222222222222222,6.6,5.0,1.0776119402985074,1.4583333333333333,0.79,1.21,1.04,0.71,0.0,0.38,0.62,0.0,2.12,0.21,0.58,1.42,1.42,0.17,0.29,0.0,1.96,0.0,1.0,A2,1
526,91.41,8.3,3.9,5.33,4.9,6.77,22.0,11.6,6.7,5.0,1.1102150537634408,1.375,0.88,1.38,0.92,0.96,0.0,0.29,1.79,0.08,2.21,0.29,0.25,1.46,1.25,0.42,0.42,0.0,1.71,0.0,1.0,A2,1
527,94.25,6.9,2.8,2.94,2.1,5.72,20.0,4.5,4.85,3.0,1.0795755968169762,0.43333333333333335,0.9,0.8,1.1,0.83,0.0,0.47,0.73,0.17,1.53,0.13,0.23,1.93,0.13,0.47,0.3,0.0,1.83,0.0,1.0,A2,1
528,82.1,6.5,3.3,5.51,4.2,6.25,12.0,2.176470588235294,3.13,6.0,0.75,0.55,0.6,0.15,0.15,0.7,0.0,0.3,0.75,0.0,1.25,0.05,0.1,0.8,0.4,0.6,0.05,0.0,1.1,0.0,1.0,A2,1
529,95.67,6.0,2.3,5.19,3.8,5.76,16.0,4.666666666666667,4.32,5.0,0.8333333333333334,1.21875,0.34,0.81,0.41,0.72,0.0,0.28,0.69,0.0,1.31,0.31,0.41,1.25,1.0,0.69,0.22,0.0,1.94,0.0,1.0,A2,1
530,96.08,6.0,2.1,4.9,3.5,6.43,25.0,4.3,4.52,5.0,0.8941798941798942,0.7714285714285715,0.51,0.83,0.74,0.91,0.0,0.29,0.49,0.0,0.97,0.03,0.34,1.37,0.97,0.51,0.26,0.0,1.54,0.0,1.0,A2,1
531,83.76,7.9,4.8,6.13,5.4,6.67,22.0,7.0,6.32,7.0,1.1371428571428572,1.625,0.5,1.08,0.67,0.83,0.0,0.38,1.21,0.0,1.38,0.12,0.67,1.33,2.38,0.33,0.54,0.0,1.96,0.0,1.0,A2,1
532,85.79,7.2,4.0,4.91,3.6,6.45,37.0,4.4,5.83,4.0,0.9742388758782201,0.4,0.8,0.71,0.43,0.86,0.0,0.37,0.66,0.0,1.54,0.06,0.51,2.37,0.29,0.11,0.37,0.0,2.14,0.0,0.97,A2,1
533,86.91,8.2,3.6,5.43,3.7,7.35,19.0,4.363636363636363,5.51,4.0,0.9191919191919192,0.5555555555555556,1.06,0.78,0.72,0.78,0.0,0.28,0.89,0.0,1.83,0.06,0.22,1.44,0.5,0.11,0.17,0.0,1.22,0.0,0.94,A2,1
534,85.49,8.3,4.1,5.72,4.3,6.88,44.0,5.222222222222222,6.39,6.0,0.8954423592493298,0.6666666666666666,0.87,1.17,1.37,1.03,0.0,0.33,0.7,0.03,1.63,0.07,0.33,1.67,0.43,0.0,0.33,0.0,1.47,0.0,1.0,A2,1
535,91.17,7.2,1.9,3.29,2.2,6.04,4.0,2.2916666666666665,4.63,2.0,0.691358024691358,0.0,0.42,0.58,0.25,0.67,0.0,0.25,0.17,0.08,0.92,0.0,0.08,1.33,0.08,0.0,0.08,0.0,0.92,0.0,0.92,A2,1
536,84.47,7.2,4.5,6.95,5.8,5.74,21.0,3.25,5.8,6.0,0.8660968660968661,0.8,0.68,1.28,0.76,0.8,0.0,0.28,1.04,0.04,2.48,0.04,0.56,1.56,0.72,0.48,0.52,0.0,1.8,0.0,1.0,A2,1
537,98.31,4.7,1.3,5.0,3.5,6.26,9.0,2.5384615384615383,3.2,5.0,0.875,0.3076923076923077,0.69,0.38,0.62,1.08,0.0,0.23,0.54,0.15,0.69,0.08,0.23,1.46,0.0,0.0,0.23,0.0,1.23,0.0,1.0,A2,1
538,98.11,3.1,1.3,1.34,0.1,5.76,4.0,2.3333333333333335,2.84,3.0,0.9173553719008265,0.8,0.33,0.47,0.13,0.13,0.0,0.2,0.8,0.0,1.87,0.6,0.2,1.13,0.2,0.0,0.0,0.0,1.07,0.0,0.93,A2,1
539,77.33,8.6,5.2,8.33,6.5,6.73,35.0,4.9,6.61,7.0,1.1158536585365855,0.6923076923076923,0.69,0.88,0.46,0.85,0.0,0.31,0.96,0.0,2.38,0.04,0.62,1.5,0.65,0.31,0.31,0.0,1.65,0.0,1.0,A2,1
540,95.67,6.6,2.3,2.06,1.0,5.76,4.0,4.4,4.18,5.0,0.6333333333333333,0.45454545454545453,0.45,0.36,1.18,1.0,0.0,0.09,0.45,0.55,1.18,0.45,0.18,2.0,0.18,0.0,0.27,0.0,1.55,0.0,1.0,A2,1
541,73.07,9.1,6.8,6.84,6.5,8.01,25.0,12.6,7.47,7.0,1.1291866028708133,1.7692307692307692,0.77,2.23,0.62,1.08,0.0,0.31,1.15,0.0,3.0,0.77,0.15,1.85,1.46,0.0,0.46,0.0,1.31,0.0,0.92,A2,1
542,86.6,7.2,3.7,6.41,4.9,6.57,18.0,3.7272727272727275,5.14,4.0,1.0140845070422535,1.0,0.72,0.78,0.22,0.17,0.0,0.22,1.17,0.06,2.5,0.06,0.89,0.78,0.83,0.33,0.11,0.0,1.89,0.0,1.0,A2,1
543,98.72,5.4,1.1,3.02,2.2,6.37,6.0,2.4615384615384617,3.07,3.0,0.7818181818181819,0.3076923076923077,0.62,0.54,0.23,1.0,0.0,0.0,0.23,0.08,1.31,0.08,0.54,1.31,0.08,0.31,0.08,0.0,1.0,0.0,1.0,A2,1
544,100.24,5.2,0.5,0.55,0.2,6.06,4.0,1.6,2.37,1.0,0.8625954198473282,0.0,0.05,0.41,0.14,0.05,0.0,0.09,0.77,0.0,1.64,0.0,0.05,0.68,0.0,0.0,0.05,0.0,1.09,0.0,0.95,A2,1
545,84.78,6.6,4.4,5.21,4.0,6.4,23.0,5.222222222222222,5.57,6.0,0.9548192771084337,0.76,0.68,0.96,0.76,1.16,0.0,0.36,0.72,0.04,1.36,0.04,0.36,2.4,0.72,0.16,0.44,0.0,2.16,0.0,0.96,A2,1
546,90.7,6.8,4.2,3.82,3.9,6.24,19.0,5.375,6.14,4.0,0.9914285714285714,0.13636363636363635,0.86,1.23,0.41,1.27,0.0,0.55,1.14,0.09,2.64,0.14,0.41,3.27,0.0,0.18,0.77,0.0,2.0,0.0,0.95,A2,1
547,93.44,7.7,3.1,6.24,5.1,6.03,19.0,5.333333333333333,5.86,6.0,1.0941176470588236,0.6153846153846154,0.92,0.88,0.73,0.96,0.0,0.19,1.27,0.0,2.19,0.12,0.88,1.42,0.38,0.08,0.38,0.0,1.69,0.0,0.96,A2,1
548,95.77,6.4,2.2,4.49,3.5,6.4,26.0,4.888888888888889,4.93,5.0,1.0052770448548813,0.9090909090909091,0.52,0.76,0.36,0.61,0.0,0.52,0.79,0.03,1.58,0.18,0.45,1.27,0.79,0.79,0.21,0.0,1.67,0.0,0.97,A2,1
549,64.81,9.9,7.9,8.75,8.2,7.82,27.0,6.5,7.97,8.0,1.055,2.0,1.0,1.58,0.17,1.0,0.0,0.67,0.83,0.08,3.42,0.33,0.83,1.33,1.83,0.17,0.25,0.08,1.92,0.0,1.0,A2,1
550,107.08,3.1,-0.1,2.84,1.3,4.87,1.0,2.125,2.64,3.0,0.9173553719008265,0.25,0.38,0.88,0.0,0.12,0.0,0.0,0.75,0.0,2.31,0.0,0.19,0.69,0.25,0.0,0.0,0.0,1.06,0.0,0.94,A2,1
551,84.07,7.9,4.7,6.08,5.3,6.93,28.0,6.571428571428571,5.97,6.0,1.03768115942029,0.9583333333333334,1.0,1.33,0.71,0.83,0.0,0.79,1.0,0.0,2.25,0.04,0.38,1.71,0.75,0.67,0.12,0.0,1.83,0.0,0.96,A2,1
552,85.79,7.9,4.0,5.66,4.3,6.78,25.0,5.222222222222222,6.01,6.0,1.0483870967741935,0.45,0.45,1.35,0.4,0.35,0.0,0.3,1.55,0.1,2.45,0.35,0.4,1.2,0.0,0.0,0.3,0.0,1.73,0.0,1.0,A2,1
553,71.04,10.4,7.6,5.74,6.7,7.16,23.0,9.0,9.18,7.0,0.9587628865979382,0.4,1.5,1.5,0.9,1.3,0.0,0.9,1.9,0.0,3.55,0.0,0.2,3.0,0.4,0.1,0.6,0.0,1.91,0.0,1.0,A2,1
554,83.56,6.9,4.9,5.79,5.1,6.02,19.0,5.625,5.9,6.0,1.3053892215568863,0.8260869565217391,0.91,1.35,1.13,1.39,0.0,0.39,1.35,0.0,2.04,0.22,0.61,1.7,0.48,0.09,0.3,0.0,1.61,0.0,0.96,A2,1
555,73.78,8.6,6.5,8.29,8.0,7.89,25.0,5.111111111111111,7.95,8.0,0.8388429752066116,0.7142857142857143,0.93,1.07,0.57,1.5,0.0,0.64,1.07,0.14,2.64,0.07,0.79,2.14,1.64,0.43,0.36,0.21,1.86,0.0,1.0,A2,1
556,82.41,8.4,3.2,6.14,4.2,5.33,6.0,2.764705882352941,3.42,3.0,0.9621212121212122,0.10526315789473684,0.21,0.68,0.05,0.32,0.0,0.0,1.47,0.0,1.68,0.0,0.11,0.53,0.0,0.0,0.05,0.0,0.89,0.0,0.95,A2,1
557,84.88,6.7,4.4,6.13,4.9,6.02,20.0,5.111111111111111,5.6,6.0,1.110032362459547,0.782608695652174,0.91,1.0,0.7,0.83,0.0,0.3,0.52,0.0,1.87,0.17,0.52,1.87,0.65,0.43,0.57,0.0,2.13,0.0,0.96,A2,1
558,64.24,10.7,10.2,9.46,12.2,8.71,79.0,13.75,11.51,9.0,1.3157894736842106,3.0454545454545454,1.32,1.95,1.09,1.82,0.0,1.14,1.5,0.0,4.64,0.82,0.82,1.59,3.27,0.0,0.64,0.0,3.08,0.0,1.0,C1,4
559,49.86,13.3,11.6,11.2,12.7,8.88,155.0,15.4,12.18,12.0,1.4147414741474147,2.45,1.23,2.9,0.45,1.12,0.0,0.7,2.4,0.0,4.61,0.38,0.68,0.75,3.18,0.0,0.35,0.0,2.8,0.0,1.0,C1,4
560,67.79,11.6,8.8,10.33,11.4,8.76,246.0,12.4,10.94,9.0,1.4339100346020761,1.955223880597015,1.78,2.63,0.78,1.42,0.0,0.82,1.82,0.0,3.85,0.22,0.66,1.3,2.22,0.03,0.31,0.01,2.63,0.0,1.0,C1,4
561,63.73,12.1,10.4,9.81,12.7,8.64,260.0,21.0,12.46,13.0,1.5577164366373901,2.225806451612903,1.35,2.81,1.26,1.87,0.0,0.82,2.34,0.0,4.15,0.24,1.08,2.29,2.79,0.02,0.63,0.0,3.08,0.0,0.98,C1,4
562,58.62,12.7,10.3,10.04,11.7,8.62,164.0,10.333333333333334,12.13,10.0,1.4137587238285145,1.5227272727272727,1.34,2.89,0.98,1.48,0.0,0.77,1.75,0.0,4.82,0.86,0.82,1.48,0.89,0.66,0.45,0.0,2.61,0.0,1.0,C1,4
563,56.42,12.5,13.2,8.95,15.4,8.14,62.0,18.333333333333332,14.97,13.0,1.416,1.1333333333333333,1.93,3.6,1.53,2.8,0.0,1.33,2.73,0.0,5.07,0.07,0.87,4.67,1.8,0.0,1.33,0.0,4.67,0.0,0.93,C1,4
564,60.89,11.8,11.5,9.29,13.8,8.59,120.0,20.0,12.75,12.0,1.677277716794731,2.6129032258064515,1.9,3.81,1.13,1.23,0.0,0.55,3.16,0.0,6.03,0.55,0.65,2.0,3.06,0.68,0.26,0.06,3.35,0.0,0.97,C1,4
565,59.64,12.7,9.9,11.49,12.3,8.9,243.0,16.75,11.42,10.0,1.4398216939078752,2.4126984126984126,1.41,2.29,0.48,0.86,0.0,0.54,2.25,0.03,4.38,0.27,0.65,1.27,2.68,0.0,0.4,0.02,2.78,0.0,1.0,C1,4
566,66.07,12.7,9.5,11.08,12.9,9.13,142.0,17.0,12.65,13.0,1.4501246882793017,1.0,1.76,2.74,1.38,1.56,0.0,0.65,2.15,0.0,5.71,0.53,0.65,0.85,0.79,0.47,0.47,0.0,2.91,0.0,0.97,C1,4
567,56.89,12.1,11.0,9.29,11.6,8.24,41.0,13.0,12.28,12.0,1.5320754716981133,2.8181818181818183,1.36,3.27,0.73,1.09,0.0,0.45,2.73,0.0,4.36,0.45,1.09,1.0,3.45,0.0,0.64,0.0,2.55,0.0,0.91,C1,4
568,55.68,13.0,11.4,10.86,13.6,8.81,122.0,16.5,12.85,13.0,1.465444287729196,1.0,1.89,2.74,1.11,1.93,0.0,0.63,1.59,0.0,5.11,0.26,0.85,2.22,1.33,1.11,0.81,0.0,3.63,0.0,1.0,C1,4
